240.442 240.222 252.545 254.637 249.705 256.08 204.51 245.847 249.297 246.544 244.513 240.468 252.024 256.909 244.661 252.041 241.019 244.888 248.772 250.705
392.224 386.989 377.472 379.999 380.666 378.511 383.644 412.222 377.646 385.651 384.408 384.486 393.919 386.699 409.203 394.269 393.535 385.55 388.503 386.478
315.55 326.899 320.371 323.763 317.829 311.737 321.597 321.876 322.625 340.127 330.176 328.767 322.544 333.382 314.433 340.952 324.972 325.063 329.765 310.86
216.753 221.714 210.166 213.708 211.057 218.325 211.909 219.424 220.231 221.013 221.107 215.095 211.354 202.065 209.807 231.131 222.208 202.047 211.909 107.878
383.8 390.664 374.906 382.154 393.664 360.923 380.988 396.592 387.952 402.669 382.237 391.413 392.46 392.492 381.088 398.549 392.301 380.532.393912.372.372
585.271 585.395 636.523 628.609 636.931 635.08 638.821 634.39 692.386 638.194 634.209 644.246 627.417 611.066 629.769 621.045 633.02 636.034 637.32 646.371
465.834 496.684 530.888 513.949 518.075 523.58 518.41 528.209 515.293 514.943 515.814 523.915 521.544 523.913 535.822 532.134 526.466 529.775 525.966 525.042
300.947 301.392 362.885 357.727 359.979 365.972 363.451 364.588 364.033 366.289 363.866 359.261 365.364 367.454 367.896 363.605 369.253 360.847 369.098 372.75
25.259 22.633 31.813 23.848 26.518 30.471 25.932 29.015 26.904 31.414 24.165 30.949 25.712 26.618 29.74 30.148 41.219 27.872 27.732 27.538
237.078 254.846 238.067 257.629 258.612 258.072 242.543 242.874 243.685 259.925 251.317 259.012 256.739 252.649 254.094 263.812 244.401 244.522 246.972 250.079
400.178 389.218 392.984 387.67 382.28 393.447 396.41 389.662 441.663 400.161 386.585 398.358 392.613 399.546 401.567 397.773 395.561 403.58 389.612 396.437
344.554 328.122 316.85 306.441 324.598 325.793 328.288 335.096 332.374 317.193 336.287 340.79 325.959 332.141 338.843 332.97 331.05 331.808 332.565 332.799
216.438 209.442 217.98 213.375 208.568 219.881 214.24 215.654 218.185 211.851 221.839 225.759 213.798 229.221 218.627 218.478 212.436 207.426 224.876 213.872
399.475 381.206 400.23 376.358 396.258 401.065 388.766 387.663 385.002 402.553 398.792 404.283 383.335 391.235 400.501 391.411 392.35 389.811 394.367 397.24
629.146 641.26 638.859 642.64 635.934 619.072 654.426 639.213 610.555 641.068 632.937 635.932 642.202 632.641 645.749 642.205 628.013 636.314 636.443 650.947
538.462 539.062 516.389 533.546 547.013 523.413 516.291 534.531 520.554 523.778 523.585 531.546 523.099 531.98 528.166 521.725 517.453 523.237 540.907 516.047
323.761 304.654 362.758 385.5 380.518 354.662 365.094 373.374 378.953 354.759 379.894 375.999 368.95 380.789 375.584 375.635 375.309 362.658 370.053 374.933
19.197 19.471 19.42 19.251 19.735 19.712 19.11 19.207 22.387 29.081 30.706 23.892 25.225 25.122 27.876 27.743 28.684 29.478 28.4 28.677
185.694 184.324 185.186 185.406 186.098 184.802 184.692 243.95 256.03 247.998 246.394 241.201 245.595 260.57 247.666 255.266 253.534 241.292 245.619 248.71
330.472 330.612 330.266 330.286 330.5 331.178 330.986 442.62 387.522 380.219 399.24 386.082 387.398 379.787 430.761 398.003 402.739 399.121 388.088 397.641
326.354 323.106 324.164 331.536 329.877 320.23 315.939 320.415 321.077 311.336 327.613 326.467 325.745 317.285 325.295 335.881 333.024 322.794 328.421 315.35
205.104 219.681 214.459 210.415 210.527 218.785 207.772 212.945 223.422 220.582 224.027 220.527 214.489 220.424 220.937 224.423 216.961 220.294 220.046 217.996
377.942 389.82 386.415 387.74 386.854 390.121 387.292 385.45 386.534 391.703 393.9 397.762 389.08 395.439 379.641 383.721 377.242 384.429 388.237 384.93
570.781 580.401 570.776 642.364 630.817 640.635 639.93 624.874 634.703 646.045 651.19 637.858 630.875 643.062 643.327 631.072 633.806 631.142 642.642 637.366
629.146 641.26 638.859 642.64 635.934 619.072 654.426 639.213 610.555 641.068 632.937 635.932 642.202 632.641 645.749 642.205 628.013 636.314 636.443 650.947
323.761 304.654 362.758 385.5 380.518 354.662 365.094 373.374 378.953 354.759 379.894 375.999 368.95 380.789 375.584 375.635 375.309 362.658 370.053 374.933
23.198 23.074 28.541 29.551 25.457 22.444 29.606 58.448 23.446 24.497 22.119 24.542 28.927 27.989 28.125 32.732 27.579 26.993 30.714 25.49
256.335 260.933 257.326 266.673 270.826 254.101 265.375 253.569 265.006 267.541 284.268 255.443 263.522 273.637 264.443 271.56 278.558 258.181 280.102 269.13
393.099 390.783 396.952 369.9 397.872 389.189 392.459 402.298 397.719.391.402.342 389.682 382.995 390.544 400.867 394.778 383.445 383.292 399.003 386.585
333.69 329.46 332.306 331.074 308.488 327.163 334.579 329.841 319.127 342.546 322.41 328.172 321.946 328.593 332.743 329.667 325.816 332.787 321.998 332.786
244.643 223.119 217.468 226.969 206.396 225.845 223.464 223.169 218.843 218.555 210.229 220.789 237.516 232.652 251.963 210.25 233.067 193.305 231.443 219.484
388.493 383.951 388.794 397.301 385.27 384.379 398.324 389.922 390.883 387.272 377.479 388.409 374.456 394.014 404.454 382.836 392.367 378.433 399.723 408.086
630.7 659.496 633.35 670.049 623.631 616.148 630.848 622.041 656.504 658.483 632.948 631.974 629.956 636.655 640.311 633.551 647.528 633.925 635.407 636.703
527.526 518.113 547.717 533.379 533.636 525.959 512.269 545.695 524.58 534.756 529.852 537.006 548.636 526.55 535.791 515.42 520.692 527.855 518.874 520.789
465.849 434.127 498.296 502.612 512.536 510.676 519.975 540.153 527.232 521.813 515.494 533.543 526.874 536.886 522.417 521.205 531.885 529.772 532.047 522.2
20.215 22.873 26.089 26.197 25.829 29.115 23.653 24.999 22.793 23.445 29.994 23.624 25.651 28.673 28.557 23.973 31.973 24.623 24.979 23.901
289.464 249.296 252.766 250.492 261.429 244.023 250.363 242.013 246.12 247.236 248.258 260.683 249.727 252.813 267.267 254.064 255.386 269.505 247.693 273.758
392.958 398.984 400.383 416.31 400.024 381.394 391.275 424.151 386.751 405.099 380.14 391.448 393.607 394.473 453.076 391.624 391.59 410.019 404.287 388.374
321.748 319.843 329.804 328.269 370.028 322.578 325.624 325.225 341.54 322.384 331.971 339.684 337.47 326.613 347.057 343.398 324.836 324.024 327.611 334.704
222.884 219.742 253.41 213.286 214.351 231.883 223.735 219.851 216.782 219.818 216.043 228.485 212.373 216.762 213.645 218.421 231.379 208.964 229.022 213.597
409.207 395.246 407.205 390.953 396.222 385.094 417.12 392.013 396.268 389.045 410.844 405.17 392.164 385.6 392.035 402.624 385.963 393.977 397.393 389.532
632.886 633.032 656.015 641.842 631.273 644.251 655.458 647.451 641.689 646.334 642.376 623.994 649.019 637.485 669.26 638.756 643.516 638.096 643.493 637.833
526.923 527.668 525.882 538.781 535.57 555.864 521.251 543.672 527.526 554.488 529.299 523.999 525.489 528.49 532.191 529.121 527.429 532.618 537.996 536.602
360.448 352.592 387.662 376.343 377.92 387.544 398.767 375.914 377.808 374.568 363.893 381.275 372.56 376.879 376.295 370.803 355.956 378.219 377.779 375.568
31.023 21.551 23.729 21.739 24.533 24.167 23.765 24.501 21.822 22.567 22.261 26.314 24.706 22.42 25.133 24.053 24.151 24.165 21.54 25.405
245.735 240.367 239.868 248.258 260.393 244.68 252.118 240.391 246.37 269.635 243.101 242.012 244.445 255.216 245.678 239.175 251.276 260.363 242.385 252.081
400.027 380.505 390.499 393.935 370.042 400.423 405.949 392.771 409.949 393.943 387.442 398.003 410.56 390.621 443.676 393.687 384.73 382.32 403.239 390.188
333.112 320.444 329.466 355.048 319.933 322.198 312.561 321.881 327.988 319.473 320.213 325.505 329.758 325.094 351.552 330.831 327.93 318.831 314.421 332.479
202.05 251.2 217.434 227.785 210.66 216.332 212.401 210.049 217.588 211.598 208.852 216.934 209.455 203.684 211.524 213.136 215.289 210.663 212.193 212.843
405.907 385.585 407.79 385.561 395.23 384.967 383.154 391.825 393.013 387.764 387.632 386.065 382.907 388.594 383.676 397.231 383.628 384.297 385.052 387.964
640.81 635.317 654.623 634.158 652.223 626.855 626.382 625.528 631.769 628.49 654.217 626.002 634.96 626.572 646.995 626.341 634.384 645.333 575.006 573.908
522.752 536.225 523.485 542.869 520.14 548.036 524.051 519.51 524.127 545.392 521.773 526.48 527.143 522.529 521.12 520.625 529.834 528.871 466.852 466.706
368.448 375.592 364.662 362.343 368.92 363.544 364.767 363.914 377.837 375.568 360.893 381.275 372.56 376.879 376.295 370.803 355.956 378.219 377.779 375.568
21.508 21.934 21.912 21.297 22.221 22.028 21.037 21.296 21.387 21.865 21.947 21.945 21.64 21.183 21.799 21.807 22.631 31.356 28.134 27.302
219.608 235.671 221.312 250.53 252.649 238.403 251.118 239.887 246.845 249.066 243.249 239.798 239.203 232.289 244.259 248.455 239.085 257.037 253.159 271.061
391.889 390.581 384.675 394.632 379.36 387.035 383.225 387.27 391.853 389.756 395.3 390.451 385.71 392.667 425.681 392.911 391.007 370.336 410.338 397.228
323.663 331.64 338.806 327.211 308.911 328.141 325.678 323.112 324.559 332.467 334.044 332.045 344.414 335.747 335.285 327.532 331.607 339.751 331.745 320.463
214.259 205.917 223.547 220.723 223.868 211.422 228.666 220.381 217.098 211.998 219.082 217.59 220.182 225.72 209.656 219.658 211.175 226.403 223.986 217.682
399.391 385.888 396.311 388.65 384.42 397.94 387.149 393.653 391.528 386.177 391.08 396.877 382.336 386.325 397.483 386.359 390.428 391.269 381.513 384.486
574.249 639.339 632.729 640.474 631.418 636.493 648.83 644.521 642.152 624.133 626.094 631.15 638.68 638.708 627.039 637.939 647.11 626.014 630.409 659.171
490.378 533.396 511.747 536.06 526.137 527.938 531.941 521.721 514.182 521.086 524.034 523.185 538.564 557.075 540.869 535.873 524.18 553.32 546.021 537.378
368.448 375.592 364.662 362.343 368.92 375.568 360.893 381.275 372.56 376.879 376.295 370.803 355.956 378.219 377.779 364.066 365.67 375.904 365.896 378.46
