0.866 1.103 0.544 0.838 0.7 0.994 0.687 0.84 0.905 0.517 0.877 1.127 0.868 0.569 0.349 0.84 0.899 0.984 0.44 0.756
28.222 36.567 27.627 29.702 30.387 28.392 29.42 26.613 36.663 31.508 31.889 29.016 28.75 25.743 31.413 29.523 31.555 29.548 29.293 29.927
32.515 29.219 26.182 35.139 31.939 33.097 32.26 45.11 25.575 32.385 29.153 28.107 27.995 36.297 71.577 30.994 31.203 28.195 37.06 31.47
32.992 29.687 33.006 28.888 28.936 26.849 38.417 29.942 31.346 34.124 29.058 33.828 30.834 29.913 35.526 29.178 31.244 28.017 28.826 28.826
28.515 35.98 28.303 28.999 30.604 32.212 29.706 30.512 30.187 29.224 30.81 29.389 29.581 28.406 32.049 32.933 32.215 29.581 28.628 28.384
35.137 29.118 30.575 27.935 27.088 35.662 33.25 28.14 26.327 26.479 30.446 27.155 26.858 25.322 28.199 27.977 26.976 32.456 28.14 28.628
2.014 1.776 28.141 30.562 30.51 32.134 42.258 28.607 166.899 37.892 28.295 32.281 30.623 31.846 30.872 31.969 34.204 31.895 31.409 31.444
1.353 36.675 28.121 31.686 32.707 32.469 27.478 30.985 28.44 32.271 27.973 29.7 28.659 30.181 31.898 30.687 30.826 32.577 29.375 30.1
1.216 1.515 29.22 33.645 31.929 29.251 25.211 32.195 28.63 31.412 28.107 34.612 28.327 30.851 28.835 28.951 29.967 33.754 28.125 29.056
6.096 3.835 5.325 2.9 3.763 5.549 4.579 5.603 5.677 4.061 4.752 4.987 5.288 5.686 6.073 6.153 24.133 5.92 5.398 4.223
33.234 32.507 31.042 35.291 30.137 28.291 33.132 32.908 36.685 29.313 28.819 28.188 29.755 29.81 29.712 28.795 31.48 34.288 28.779 34.079
27.634 30.582 31.036 35.603 32.308 30.578 32.281 27.508 101.1 30.671 29.804 27.923 26.943 28.109 36.447 29.521 31.986 28.335 39.823 32.075
29.57 29.674 30.797 36.724 28.922 31.077 33.722 32.436 34.497 33.396 32.778 29.343 30.521 31.174 34.608 31.306 31.794 30.239 32.504 29.349
41.141 29.434 32.655 34.313 29.589 28.259 32.805 31.228 28.459 28.382 28.926 31.296 31.819 34.478 29.702 29.734 30.416 31.715 28.101 28.378
27.726 30.153 25.72 29.434 26.912 27.936 31.816 27.19 28.975 28.042 28.014 28.628 27.674 27.975 32.284 30.207 28.24 32.131 26.89 27.916
41.508 32.805 28.569 31.805 34.274 23.342 28.297 31.557 29.666 28.384 35.543 30.952 28.216 30.082 33.521 28.43 33.033 28.242 34.614 54.487
30.699 26.18 33.215 34.992 69.97 30.382 32.421 29.677 29.341 34.532 37.942 30.893 35.945 32.633 28.145 26.998 36.547 30.319 32.552 32.097
1.216 1.515 29.22 33.645 31.929 29.251 25.211 32.195 27.97 27.739 28.24 27.491 28.191 27.963 34.169 39.418 27.907 27.97 27.739 28.24
0.805 0.855 0.736 0.597 0.507 0.584 0.619 0.613 0.908 5.501 6.391 1.721 5.985 4.72 6.346 5.829 5.917 5.895 5.805 5.529
1.797 0.627 0.569 1.197 2.535 0.742 0.694 27.799 30.014 29.436 33.985 31.406 34.913 29.157 31.367 31.107 29.755 33.975 28.489 31.713
0.63 0.546 0.68 0.407 0.418 0.604 0.792 87.161 27.111 29.41 28.02 37.504 29.993 32.148 73.315 29.53 32.961 28.639 36.965 28.978
34.947 29.833 28.478 29.777 30.236 30.675 31.701 32.738 30.962 37.455 32.171 29.408 33.839 30.556 31.94 32.915 30.067 34.959 34.309 34.178
30.859 29.328 34.059 29.3 29.687 28.506 26.738 29.508 28.694 31.04 31.29 28.978 30.42 33.215 30.915 31.786 28.879 31.2 28.332 28.778
29.008 28.797 28.018 27.075 28.001 26.956 27.921 33.192 35.051 27.843 27.926 28.012 27.873 28.096 27.986 28.27 33.45 28.119 27.092 28.282
2.791 2.538 1.551 28.612 31.286 30.683 27.905 30.769 34.205 30.431 31.691 28.251 27.973 31.081 27.46 28.435 31.154 27.026 33.328 31.273
2.539 1.375 36.243 32.726 25.226 34.812 31.389 27.718 32.805 32.563 32.812 30.812 31.744 34.906 32.995 35.781 34.04 34.206 31.459 27.729
2.906 2.695 9.901 9.17 2.723 1.504 9.935 72.668 2.321 2.497 0.699 2.157 11.3 8.956 9.088 16.552 7.118 10.383 10.198 2.553
37.119 27.477 30.832 32.459 25.362 29.41 28.14 28.234 32.325 33.562 28.799 29.996 29.073 31.993 28.38 28.024 27.32 27.661 27.724 29.282
31.659 33.374 28.619 30.92 32.579 30.545 28.569 34.812 28.853 28.25 47.58 28.951 27.969 46.41 43.852 28.194 28.251 31.398 28.064 29.756
30.635 29.586 48.712 35.509 42.096 31.535 29.196 33.476 32.68 28.098 35.423 27.168 36.541 33.639 51.81 34.012 33.834 28.706 31.313 31.494
44.397 32.173 29.415 29.468 35.744 33.865 32.562 31.21 35.075 46.245 34.333 28.542 29.205 31.159 30.236 31.334 31.5 29.567 32.197 34.238
65.57 28.514 30.171 31.085 44.601 41.702 30.85 31.077 28.665 31.074 30.587 31.384 58.814 48.395 67.434 29.888 32.269 31.955 34.524 27.883
28.295 28.366 27.067 44.003 32.807 27.579 47.262 33.667 27.195 28.096 34.387 27.552 31.095 28.053 27.964 30.101 27.661 27.905 43.906 41.857
28.597 27.518 28.243 39.826 33.734 39.134 32.887 28.112 28.572 52.388 28.425 35.75 28.637 27.344 31.444 27.949 34.708 33.054 28.608 33.003
28.35 29.925 52.94 49.238 49.262 30.47 35.184 29.287 28.573 30.251 30.977 41.994 51.063 29.8 27.77 31.569 33.226 28.793 31.051 32.143
29.404 29.508 34.727 29.118 29.34 30.32 28.761 31.145 27.828 34.91 28.087 31.862 31.591 33.557 29.405 31.321 30.445 29.7 30.85 31.077
1.203 2.55 6.011 6.41 4.951 12.557 2.283 6.551 2.748 2.13 15.573 1.57 2.87 16.247 10.232 2.825 14.787 3.177 6.197 3.758
56.01 32.441 28.096 29.617 33.572 27.916 31.501 28.36 31.585 29.563 30.041 31.4 28.579 51.705 36.134 29.354 32.38 28.083 28.156 29.674
28.529 29.706 29.769 55.6 28.199 29.927 38.06 99.738 27.419 25.755 28.457 30.607 28.506 46.273 115.933 36.268 30.709 37.517 29.813 32.054
35.742 28.212 33.802 27.61 66.965 29.036 33.766 31.097 54.328 30.814 29.208 43.986 33.414 30.477 29.071 42.974 30.91 28.644 28.118 28.261
29.283 29.27 64.597 30.537 29.943 44.608 31.125 31.409 29.138 32.262 27.676 32.778 31.261 33.414 29.74 28.87 36.344 29.548 28.534 34.2
28.025 27.28 59.932 27.951 28.134 28.602 41.798 28.212 45.683 30.304 43.578 35.331 27.529 28.12 35.124 31.496 27.899 27.928 32.115 27.189
58.74 32.108 54.762 28.076 38.583 43.655 28.344 28.814 27.92 28.498 29.869 28.299 27.733 27.004 52.476 31.669 33.537 35.404 33.01 31.861
40.11 28.318 28.007 43.94 61.061 64.681 30.104 33.107 47.212 40.857 35.215 30.371.30.28.71 35.32 46.455 31.734 32.231 38.162 27.881
37.029 32.039 30.606 36.445 31.796 32.783 31.769 34.508 28.171 31.613 33.079 32.361 31.064 27.143 32.777 27.204 31.178 35.304 30.154 33.841
12.223 1.085 3.681 0.733 6.13 6.213 4.295 6.39 0.881 2.129 0.673 8.666 6.031 0.751 7.016 5.697 6.945 6.846 1.047 7.638
30.048 54.786 34.106 33.2 47.065 28.077 29.799 30.892 36.456 47.977 28.212 32.015 27.115 33.301 39.111 30.872 29.221 37.413 28.238 30.688
30.604 30.883 32.771 60.602 28.009 35.777 42.848 45.98 47.369 28.218 28.136.55.35.353 26.594 103.988 36.951 35.876 29.338 33.203 31.809
31.787 28.299 28.185 34.211 36.403 30.679 36.173 30.544 37.232 35.254 35.36 28.292 32.922 28.183 65.697 31.158 31.923 27.754 27.366 29.551
28.302 52.882 28.856 37.025 30.497 29.259 45.368 33.579 29.074 27.929 33.351 29.192 29.875 28.42 29.606 29.629 30.554 29.99 30.136 27.828
38.05 28.41 36.158 28.248 60.633 26.893.32.28.064 26.899 28.273 27.165 28.011 28.248 27.034 28.242 31.758 29.074 28.035 31.794 27.747
51.212 28.422 52.87 30.78 36.813 30.373 26.908 34.967 28.142 27.972 30.951 27.887 28.48 27.437 45.746 27.013 31.186 32.794 3.206 2.449
28.888 27.839 30.278 32.36 30.427 58.93 30.589 30.347 29.95 43.755 30.39 28.134 30.71 33.264 26.843 37.034 28.214 28.434 2.147 1.508
30.305 27.232 31.663 0.657 0.807 0.561 0.657 19.927 2.137 5.685 31.825 2.98 43.98 30.604 30.883 32.771 60.602 28.009 30.604 30.883
4.233 2.682 0.871 1.53 1.167 0.654 0.979 0.87 0.556 0.563 1.044 0.541 0.79 0.715 1.111 0.569 0.456 5.839 5.906 5.713
32.148 30.552 32.173 30.505 29.872 27.185 29.572 28.315 32.191 25.394 27.429 27.713 31.52 36.145 31.087 29.863 34.617 31.389 29.662 27.963
29.859 28.342 37.667 26.715 31.244 30.916 34.126 33.651 26.747 27.084 28.022 33.466 32.258 27.129 77.885 30.635.29.35.251 28.271 29.246
38.324 32.951 30.592 27.795 27.304 32.938 28.198 33.337 37.571 32.406 32.332 29.64 31.267 32.75 32.104 30.996 30.131 31.139 29.575 30.501
28.719 32.392 31.014 31.102 29.653 35.098 27.728 30.89 28.689 29.22 30.818 31.046 31.453 31.43 31.984 31.033 29.491 31.479 31.022 35.31
28.127 29.177 28.081 31.62 27.885 28.039 27.846 28.428 26.933 28.121 27.028 27.701 28.308 31.443 28.045 28.42 27.883 26.634 28.835 27.733
3.226 28.379 31.422 30.837 40.266 31.46 38.85 31.881 36.362 33.861 29.999 33.489 31.278 31.772 30.649 31.483 35.351 30.119 37.304 28.924
40.292 30.527 30.175 31.384 46.796 39.536 32.979 28.086 31.477 28.035 32.214 38.833 32.504 42.616 45.268 31.589 36.793 54.93 30.796 32.868
12.873 31.769 34.508 28.171 21.165 29.255 36.446 47.9 33.594 28.258 30.687 35.247 32.06 28.093 31.747 28.319 32.776 27.913 28.738 28.891
